	subject_ID	RT	Condition	Display_Size
4159	3	1063.9	conjunction_negative	1
4160	3	1254.2	conjunction_negative	15
4161	3	1613.6	conjunction_negative	30
4162	3	1130.8	conjunction_negative	1
4163	3	1271.4	conjunction_negative	5
4164	3	775.3	conjunction_negative	5
4165	3	1283.0	conjunction_negative	5
4166	3	1045.3	conjunction_negative	5
4167	3	1933.5	conjunction_negative	15
4168	3	1274.0	conjunction_negative	1
4169	3	1655.1	conjunction_negative	15
4170	3	1531.3	conjunction_negative	30
4171	3	1058.0	conjunction_negative	1
4172	3	1349.0	conjunction_negative	1
4173	3	1801.0	conjunction_negative	30
4174	3	1882.7	conjunction_negative	30
4175	3	2296.9	conjunction_negative	5
4176	3	1392.5	conjunction_negative	1
4177	3	947.7	conjunction_negative	1
4178	3	1367.5	conjunction_negative	1
4179	3	969.9	conjunction_negative	1
4180	3	2102.3	conjunction_negative	30
4181	3	1253.3	conjunction_negative	15
4182	3	1245.5	conjunction_negative	1
4183	3	1238.0	conjunction_negative	15
4184	3	1566.1	conjunction_negative	30
4185	3	713.3	conjunction_negative	5
4186	3	1085.7	conjunction_negative	1
4187	3	1260.2	conjunction_negative	5
4188	3	1101.8	conjunction_negative	5
4189	3	1056.8	conjunction_negative	1
4190	3	864.8	conjunction_negative	5
4191	3	1224.3	conjunction_negative	15
4192	3	1041.5	conjunction_negative	1
4193	3	1419.5	conjunction_negative	15
4194	3	963.4	conjunction_negative	1
4195	3	1823.4	conjunction_negative	30
4196	3	1310.6	conjunction_negative	15
4197	3	964.7	conjunction_negative	1
4198	3	1590.1	conjunction_negative	30
4199	3	1344.8	conjunction_negative	5
4200	3	1429.2	conjunction_negative	15
4201	3	966.6	conjunction_negative	15
4202	3	1376.3	conjunction_negative	5
4203	3	1619.1	conjunction_negative	30
4204	3	1380.7	conjunction_negative	15
4205	3	1607.0	conjunction_negative	15
4206	3	2352.6	conjunction_negative	30
4207	3	2092.7	conjunction_negative	30
4208	3	954.3	conjunction_negative	5
4209	3	761.0	conjunction_negative	5
4210	3	1588.4	conjunction_negative	15
4211	3	1067.1	conjunction_negative	5
4212	3	1754.4	conjunction_negative	30
4213	3	1949.8	conjunction_negative	15
4214	3	1177.7	conjunction_negative	5
4215	3	1317.7	conjunction_negative	5
4216	3	1834.9	conjunction_negative	30
4217	3	1932.6	conjunction_negative	30
4218	3	1393.1	conjunction_negative	15
4219	3	2294.3	conjunction_negative	15
4220	3	936.1	conjunction_negative	5
4221	3	1164.9	conjunction_negative	1
4222	3	1543.8	conjunction_negative	30
4223	3	1320.6	conjunction_negative	15
4224	3	1072.0	conjunction_negative	15
4225	3	1406.9	conjunction_negative	1
4226	3	992.9	conjunction_negative	1
4227	3	1155.5	conjunction_negative	5
4228	3	655.4	conjunction_negative	5
4229	3	799.4	conjunction_negative	1
4230	3	1269.5	conjunction_negative	30
4231	3	1749.6	conjunction_negative	15
4232	3	1065.4	conjunction_negative	1
4233	3	2312.7	conjunction_negative	30
4234	3	2025.6	conjunction_negative	5
4235	3	1714.8	conjunction_negative	5
4236	3	1471.2	conjunction_negative	5
4237	3	2465.8	conjunction_negative	15
4238	3	1256.8	conjunction_negative	5
4239	3	1285.6	conjunction_negative	15
4240	3	896.1	conjunction_negative	1
4241	3	1302.3	conjunction_negative	1
4242	3	1196.2	conjunction_negative	1
4243	3	1254.7	conjunction_negative	15
4244	3	1465.2	conjunction_negative	15
4245	3	1095.9	conjunction_negative	5
4246	3	1404.9	conjunction_negative	15
4247	3	1441.9	conjunction_negative	5
4248	3	1202.4	conjunction_negative	30
4249	3	1426.5	conjunction_negative	30
4250	3	1459.7	conjunction_negative	30
4251	3	2647.7	conjunction_negative	15
4252	3	2116.5	conjunction_negative	30
4253	3	2244.1	conjunction_negative	30
4254	3	1892.2	conjunction_negative	5
4255	3	979.1	conjunction_negative	1
4256	3	1292.3	conjunction_negative	15
4257	3	900.6	conjunction_negative	1
4258	3	1206.2	conjunction_negative	1
4259	3	1568.9	conjunction_negative	15
4260	3	1292.1	conjunction_negative	15
4261	3	914.6	conjunction_negative	15
4262	3	1460.0	conjunction_negative	5
4263	3	973.2	conjunction_negative	15
4264	3	1080.3	conjunction_negative	30
4265	3	999.7	conjunction_negative	5
4266	3	928.0	conjunction_negative	5
4267	3	1778.6	conjunction_negative	5
4268	3	1547.9	conjunction_negative	30
4269	3	929.1	conjunction_negative	30
4270	3	1414.8	conjunction_negative	30
4271	3	1015.5	conjunction_negative	30
4272	3	959.6	conjunction_negative	5
4273	3	1347.1	conjunction_negative	30
4274	3	1095.2	conjunction_negative	1
4275	3	1203.1	conjunction_negative	1
4276	3	1325.4	conjunction_negative	1
4277	3	1202.3	conjunction_negative	1
4278	3	732.5	conjunction_negative	1
4279	4	661.2	conjunction_negative	5
4280	4	705.3	conjunction_negative	1
4281	4	522.4	conjunction_negative	1
4282	4	623.7	conjunction_negative	5
4283	4	1085.2	conjunction_negative	30
4284	4	699.8	conjunction_negative	30
4285	4	649.6	conjunction_negative	15
4286	4	983.4	conjunction_negative	15
4287	4	537.5	conjunction_negative	1
4288	4	463.1	conjunction_negative	1
4289	4	1398.1	conjunction_negative	30
4290	4	1047.1	conjunction_negative	15
4291	4	758.8	conjunction_negative	15
4292	4	1074.6	conjunction_negative	15
4293	4	746.4	conjunction_negative	15
4294	4	713.8	conjunction_negative	5
4295	4	533.2	conjunction_negative	1
4296	4	2175.3	conjunction_negative	30
4297	4	1282.6	conjunction_negative	5
4298	4	1065.0	conjunction_negative	15
4299	4	606.9	conjunction_negative	5
4300	4	656.5	conjunction_negative	15
4301	4	688.4	conjunction_negative	15
4302	4	504.9	conjunction_negative	1
4303	4	542.7	conjunction_negative	5
4304	4	611.4	conjunction_negative	15
4305	4	485.1	conjunction_negative	5
4306	4	1454.9	conjunction_negative	30
4307	4	702.7	conjunction_negative	5
4308	4	556.6	conjunction_negative	1
4309	4	752.4	conjunction_negative	5
4310	4	661.8	conjunction_negative	15
4311	4	854.4	conjunction_negative	5
4312	4	1406.3	conjunction_negative	15
4313	4	736.1	conjunction_negative	5
4314	4	744.4	conjunction_negative	1
4315	4	668.1	conjunction_negative	5
4316	4	587.2	conjunction_negative	1
4317	4	1556.6	conjunction_negative	30
4318	4	673.0	conjunction_negative	1
4319	4	512.0	conjunction_negative	1
4320	4	1174.0	conjunction_negative	15
4321	4	1751.7	conjunction_negative	30
4322	4	958.8	conjunction_negative	5
4323	4	1386.5	conjunction_negative	15
4324	4	477.0	conjunction_negative	1
4325	4	420.2	conjunction_negative	1
4326	4	1412.2	conjunction_negative	30
4327	4	617.2	conjunction_negative	5
4328	4	1249.3	conjunction_negative	15
4329	4	1116.8	conjunction_negative	5
4330	4	586.3	conjunction_negative	1
4331	4	2445.0	conjunction_negative	30
4332	4	548.9	conjunction_negative	1
4333	4	520.7	conjunction_negative	1
4334	4	2302.0	conjunction_negative	30
4335	4	823.3	conjunction_negative	5
4336	4	2288.1	conjunction_negative	30
4337	4	1422.7	conjunction_negative	30
4338	4	2304.0	conjunction_negative	30
4339	4	1949.6	conjunction_negative	30
4340	4	2284.3	conjunction_negative	30
4341	4	1442.3	conjunction_negative	15
4342	4	1224.8	conjunction_negative	15
4343	4	593.9	conjunction_negative	5
4344	4	620.4	conjunction_negative	1
4345	4	559.1	conjunction_negative	1
4346	4	1515.7	conjunction_negative	15
4347	4	1047.4	conjunction_negative	5
4348	4	1709.9	conjunction_negative	15
4349	4	1763.0	conjunction_negative	30
4350	4	1463.0	conjunction_negative	15
4351	4	1492.2	conjunction_negative	15
4352	4	706.3	conjunction_negative	5
4353	4	568.1	conjunction_negative	1
4354	4	2350.1	conjunction_negative	30
4355	4	630.2	conjunction_negative	1
4356	4	496.5	conjunction_negative	1
4357	4	534.9	conjunction_negative	1
4358	4	1014.1	conjunction_negative	15
4359	4	585.3	conjunction_negative	1
4360	4	1156.5	conjunction_negative	15
4361	4	832.2	conjunction_negative	5
4362	4	2168.8	conjunction_negative	30
4363	4	620.0	conjunction_negative	5
4364	4	1830.3	conjunction_negative	30
4365	4	1236.5	conjunction_negative	15
4366	4	669.0	conjunction_negative	5
4367	4	476.2	conjunction_negative	1
4368	4	851.7	conjunction_negative	30
4369	4	481.3	conjunction_negative	1
4370	4	916.8	conjunction_negative	5
4371	4	537.6	conjunction_negative	1
4372	4	1310.4	conjunction_negative	30
4373	4	852.0	conjunction_negative	5
4374	4	1803.9	conjunction_negative	30
4375	4	647.7	conjunction_negative	5
4376	4	1015.6	conjunction_negative	15
4377	4	582.1	conjunction_negative	1
4378	4	616.5	conjunction_negative	5
4379	4	638.8	conjunction_negative	5
4380	4	783.5	conjunction_negative	15
4381	4	1227.5	conjunction_negative	15
4382	4	520.6	conjunction_negative	1
4383	4	746.9	conjunction_negative	5
4384	4	855.2	conjunction_negative	30
4385	4	1159.6	conjunction_negative	30
4386	4	1168.2	conjunction_negative	15
4387	4	1995.3	conjunction_negative	30
4388	4	790.7	conjunction_negative	5
4389	4	705.5	conjunction_negative	1
4390	4	639.8	conjunction_negative	1
4391	4	486.1	conjunction_negative	1
4392	4	1400.3	conjunction_negative	15
4393	4	1394.6	conjunction_negative	15
4394	4	1797.1	conjunction_negative	30
4395	4	934.9	conjunction_negative	15
4396	4	699.6	conjunction_negative	30
4397	4	585.4	conjunction_negative	5
4398	4	491.9	conjunction_negative	5
4399	4	1170.5	conjunction_negative	30
4400	4	541.6	conjunction_negative	5
4401	4	738.4	conjunction_negative	30
4402	4	894.7	conjunction_negative	5
4403	4	538.3	conjunction_negative	5
4404	4	1183.0	conjunction_negative	30
4405	4	1011.5	conjunction_negative	15
4406	4	1686.0	conjunction_negative	30
4407	4	652.5	conjunction_negative	5
4408	4	476.7	conjunction_negative	1
4409	4	929.3	conjunction_negative	30
4410	4	1121.5	conjunction_negative	15
4411	4	459.1	conjunction_negative	1
4412	4	1650.3	conjunction_negative	30
4413	4	1130.2	conjunction_negative	15
4414	4	575.5	conjunction_negative	5
4415	4	466.6	conjunction_negative	1
4416	4	909.1	conjunction_negative	15
4417	4	588.3	conjunction_negative	5
4418	4	581.2	conjunction_negative	1
4419	4	595.9	conjunction_negative	1
4420	4	487.3	conjunction_negative	1
4421	4	1589.8	conjunction_negative	30
4422	4	480.3	conjunction_negative	1
4423	4	647.4	conjunction_negative	5
4424	4	752.5	conjunction_negative	15
4425	4	588.1	conjunction_negative	5
4426	4	1413.7	conjunction_negative	15
4427	4	927.7	conjunction_negative	15
4428	4	1989.4	conjunction_negative	30
4429	4	1294.4	conjunction_negative	30
4430	4	516.4	conjunction_negative	1
4431	4	1017.7	conjunction_negative	15
4432	4	667.4	conjunction_negative	15
4433	4	1098.2	conjunction_negative	15
4434	4	917.5	conjunction_negative	15
4435	4	923.0	conjunction_negative	15
4436	4	924.3	conjunction_negative	5
4437	4	545.3	conjunction_negative	1
4438	4	1013.7	conjunction_negative	15
4439	4	638.7	conjunction_negative	5
4440	4	460.4	conjunction_negative	1
4441	4	731.0	conjunction_negative	5
4442	4	1479.4	conjunction_negative	30
4443	4	550.5	conjunction_negative	5
4444	4	1354.6	conjunction_negative	30
4445	4	510.2	conjunction_negative	1
4446	4	1222.3	conjunction_negative	15
4447	4	736.6	conjunction_negative	5
4448	4	669.1	conjunction_negative	5
4449	4	1265.2	conjunction_negative	15
4450	4	438.8	conjunction_negative	1
4451	4	467.4	conjunction_negative	1
4452	4	517.0	conjunction_negative	1
4453	4	460.1	conjunction_negative	1
4454	4	1507.9	conjunction_negative	30
4455	4	1515.0	conjunction_negative	30
4456	4	1093.9	conjunction_negative	15
4457	4	1139.9	conjunction_negative	30
4458	4	1248.3	conjunction_negative	30
4459	4	1585.3	conjunction_negative	30
4460	4	1691.7	conjunction_negative	30
4461	4	1394.4	conjunction_negative	30
4462	4	916.7	conjunction_negative	5
4463	4	922.5	conjunction_negative	5
4464	5	944.4	conjunction_negative	5
4465	5	1290.4	conjunction_negative	1
4466	5	951.4	conjunction_negative	1
4467	5	1930.7	conjunction_negative	5
4468	5	1506.2	conjunction_negative	5
4469	5	1348.8	conjunction_negative	1
4470	5	1496.7	conjunction_negative	15
4471	5	802.0	conjunction_negative	1
4472	5	1686.2	conjunction_negative	5
4473	5	991.2	conjunction_negative	5
4474	5	1698.0	conjunction_negative	15
4475	5	855.8	conjunction_negative	5
4476	5	1597.7	conjunction_negative	5
4477	5	949.4	conjunction_negative	5
4478	5	1767.9	conjunction_negative	5
4479	5	2202.9	conjunction_negative	15
4480	5	1636.5	conjunction_negative	5
4481	5	1258.9	conjunction_negative	15
4482	5	1650.5	conjunction_negative	1
4483	5	1450.8	conjunction_negative	15
4484	5	2025.3	conjunction_negative	30
4485	5	2018.3	conjunction_negative	30
4486	5	1339.7	conjunction_negative	5
4487	5	944.1	conjunction_negative	15
4488	5	1618.2	conjunction_negative	5
4489	5	2248.9	conjunction_negative	5
4490	5	1304.4	conjunction_negative	15
4491	5	1662.3	conjunction_negative	15
4492	5	862.3	conjunction_negative	5
4493	5	2214.3	conjunction_negative	15
4494	5	1153.2	conjunction_negative	15
4495	5	1853.4	conjunction_negative	15
4496	5	1021.1	conjunction_negative	1
4497	5	2110.5	conjunction_negative	15
4498	5	1699.9	conjunction_negative	15
4499	5	730.2	conjunction_negative	1
4500	5	1334.4	conjunction_negative	15
4501	5	2570.9	conjunction_negative	30
4502	5	2078.0	conjunction_negative	30
4503	5	869.1	conjunction_negative	1
4504	5	2172.7	conjunction_negative	30
4505	5	2575.6	conjunction_negative	1
4506	5	1890.6	conjunction_negative	30
4507	5	913.4	conjunction_negative	1
4508	5	2615.3	conjunction_negative	30
4509	5	1968.2	conjunction_negative	30
4510	5	1124.8	conjunction_negative	1
4511	5	1370.0	conjunction_negative	30
4512	5	2589.9	conjunction_negative	15
4513	5	1983.9	conjunction_negative	15
4514	5	1050.3	conjunction_negative	1
4515	5	2560.4	conjunction_negative	30
4516	5	1911.3	conjunction_negative	15
4517	5	693.0	conjunction_negative	1
4518	5	2259.7	conjunction_negative	30
4519	5	675.5	conjunction_negative	1
4520	5	2434.5	conjunction_negative	15
4521	5	1115.2	conjunction_negative	1
4522	5	968.9	conjunction_negative	1
4523	5	1724.5	conjunction_negative	15
4524	5	897.3	conjunction_negative	5
4525	5	855.0	conjunction_negative	5
4526	5	1631.1	conjunction_negative	15
4527	5	976.6	conjunction_negative	5
4528	5	1219.5	conjunction_negative	5
4529	5	2476.7	conjunction_negative	15
4530	5	1348.1	conjunction_negative	15
4531	5	1864.3	conjunction_negative	5
4532	5	1366.9	conjunction_negative	15
4533	5	1210.2	conjunction_negative	30
4534	5	1345.5	conjunction_negative	15
4535	5	1285.9	conjunction_negative	5
4536	5	2438.6	conjunction_negative	15
4537	5	1269.0	conjunction_negative	15
4538	5	1740.5	conjunction_negative	15
4539	5	576.9	conjunction_negative	1
4540	5	788.5	conjunction_negative	5
4541	5	715.6	conjunction_negative	5
4542	5	646.7	conjunction_negative	1
4543	5	762.9	conjunction_negative	1
4544	5	783.6	conjunction_negative	1
4545	5	2618.1	conjunction_negative	30
4546	5	2109.0	conjunction_negative	30
4547	5	679.2	conjunction_negative	1
4548	5	694.7	conjunction_negative	1
4549	5	948.9	conjunction_negative	5
4550	5	680.4	conjunction_negative	1
4551	5	533.8	conjunction_negative	1
4552	5	2342.1	conjunction_negative	5
4553	5	2612.3	conjunction_negative	1
4554	5	748.1	conjunction_negative	1
4555	5	2016.6	conjunction_negative	30
4556	5	2185.6	conjunction_negative	5
4557	5	732.3	conjunction_negative	5
4558	5	1072.9	conjunction_negative	5
4559	5	1840.5	conjunction_negative	5
4560	5	720.9	conjunction_negative	5
4561	5	900.7	conjunction_negative	5
4562	5	1285.9	conjunction_negative	1
4563	5	658.5	conjunction_negative	1
4564	5	1805.5	conjunction_negative	15
4565	5	1037.1	conjunction_negative	5
4566	5	870.5	conjunction_negative	1
4567	5	1749.4	conjunction_negative	15
4568	5	806.8	conjunction_negative	5
4569	5	860.8	conjunction_negative	1
4570	5	2481.9	conjunction_negative	15
4571	5	921.7	conjunction_negative	1
4572	5	2122.8	conjunction_negative	30
4573	5	1937.3	conjunction_negative	30
4574	5	1149.9	conjunction_negative	5
4575	5	1985.1	conjunction_negative	15
4576	5	731.0	conjunction_negative	1
4577	5	1063.5	conjunction_negative	5
4578	5	951.4	conjunction_negative	1
4579	5	1643.5	conjunction_negative	15
4580	5	788.0	conjunction_negative	1
4581	5	2182.1	conjunction_negative	30
4582	5	536.2	conjunction_negative	1
4583	5	1633.7	conjunction_negative	5
4584	5	2490.7	conjunction_negative	30
4585	5	943.6	conjunction_negative	1
4586	5	2401.4	conjunction_negative	30
4587	5	2044.3	conjunction_negative	1
4588	5	2272.1	conjunction_negative	15
4589	5	1359.2	conjunction_negative	5
4590	5	966.5	conjunction_negative	5
4591	5	1792.7	conjunction_negative	30
4592	5	1108.0	conjunction_negative	5
4593	5	673.8	conjunction_negative	1
4594	5	1514.6	conjunction_negative	5
4595	5	2448.5	conjunction_negative	5
4596	5	1960.2	conjunction_negative	30
4597	5	1635.6	conjunction_negative	15
4598	5	1004.4	conjunction_negative	5
4599	5	1166.2	conjunction_negative	15
4600	5	921.2	conjunction_negative	5
4601	5	750.4	conjunction_negative	5
4602	5	1466.5	conjunction_negative	15
4603	5	1529.5	conjunction_negative	15
4604	5	1350.8	conjunction_negative	15
4605	5	1786.5	conjunction_negative	15
4606	5	525.0	conjunction_negative	5
4607	5	1282.5	conjunction_negative	15
4608	5	936.8	conjunction_negative	15
4609	5	621.2	conjunction_negative	5
4610	6	744.0	conjunction_negative	1
4611	6	868.4	conjunction_negative	5
4612	6	2493.8	conjunction_negative	30
4613	6	1158.8	conjunction_negative	5
4614	6	927.9	conjunction_negative	15
4615	6	2629.3	conjunction_negative	30
4616	6	1097.9	conjunction_negative	5
4617	6	1950.8	conjunction_negative	15
4618	6	1947.0	conjunction_negative	30
4619	6	855.5	conjunction_negative	5
4620	6	1891.1	conjunction_negative	30
4621	6	2582.4	conjunction_negative	30
4622	6	1056.9	conjunction_negative	1
4623	6	943.9	conjunction_negative	1
4624	6	1076.6	conjunction_negative	15
4625	6	611.9	conjunction_negative	1
4626	6	2165.7	conjunction_negative	30
4627	6	927.4	conjunction_negative	5
4628	6	952.2	conjunction_negative	5
4629	6	1788.5	conjunction_negative	1
4630	6	1438.4	conjunction_negative	30
4631	6	2317.2	conjunction_negative	15
4632	6	1498.0	conjunction_negative	5
4633	6	918.6	conjunction_negative	1
4634	6	1083.8	conjunction_negative	15
4635	6	2024.7	conjunction_negative	5
4636	6	2369.4	conjunction_negative	1
4637	6	715.7	conjunction_negative	5
4638	6	1089.0	conjunction_negative	1
4639	6	894.4	conjunction_negative	1
4640	6	2138.6	conjunction_negative	15
4641	6	1478.5	conjunction_negative	15
4642	6	2214.7	conjunction_negative	1
4643	6	878.3	conjunction_negative	5
4644	6	2453.6	conjunction_negative	1
4645	6	2368.1	conjunction_negative	5
4646	6	2323.8	conjunction_negative	30
4647	6	849.2	conjunction_negative	5
4648	6	1598.7	conjunction_negative	15
4649	6	1000.7	conjunction_negative	5
4650	6	1514.2	conjunction_negative	30
4651	6	1943.7	conjunction_negative	15
4652	6	1460.1	conjunction_negative	15
4653	6	772.0	conjunction_negative	1
4654	6	1567.5	conjunction_negative	30
4655	6	1194.1	conjunction_negative	30
4656	6	1028.8	conjunction_negative	30
4657	6	725.8	conjunction_negative	15
4658	6	1315.2	conjunction_negative	15
4659	6	552.3	conjunction_negative	15
4660	6	732.2	conjunction_negative	15
4661	6	1001.5	conjunction_negative	15
4662	6	659.0	conjunction_negative	5
4663	6	1160.4	conjunction_negative	5
4664	6	834.6	conjunction_negative	5
4665	6	697.1	conjunction_negative	5
4666	6	855.4	conjunction_negative	1
4667	6	2351.2	conjunction_negative	15
4668	6	823.8	conjunction_negative	5
4669	6	1265.2	conjunction_negative	1
4670	6	1051.3	conjunction_negative	1
4671	6	2594.8	conjunction_negative	30
4672	6	1023.2	conjunction_negative	5
4673	6	1619.9	conjunction_negative	30
4674	6	1069.0	conjunction_negative	1
4675	6	1948.4	conjunction_negative	15
4676	6	1915.4	conjunction_negative	1
4677	6	1144.6	conjunction_negative	5
4678	6	913.4	conjunction_negative	1
4679	6	863.4	conjunction_negative	1
4680	6	1875.5	conjunction_negative	15
4681	6	709.1	conjunction_negative	1
4682	6	1871.1	conjunction_negative	15
4683	6	1024.6	conjunction_negative	15
4684	6	901.0	conjunction_negative	1
4685	6	2251.0	conjunction_negative	30
4686	6	1335.3	conjunction_negative	15
4687	6	1833.4	conjunction_negative	15
4688	6	1145.5	conjunction_negative	30
4689	6	798.0	conjunction_negative	5
4690	6	812.1	conjunction_negative	1
4691	6	742.1	conjunction_negative	1
4692	6	610.4	conjunction_negative	1
4693	6	2084.6	conjunction_negative	30
4694	6	730.8	conjunction_negative	1
4695	6	1207.1	conjunction_negative	15
4696	6	1206.7	conjunction_negative	15
4697	6	815.9	conjunction_negative	30
4698	6	1075.4	conjunction_negative	15
4699	6	1154.3	conjunction_negative	15
4700	6	1268.1	conjunction_negative	1
4701	6	2143.5	conjunction_negative	30
4702	6	803.8	conjunction_negative	1
4703	6	2595.9	conjunction_negative	30
4704	6	972.3	conjunction_negative	1
4705	6	703.2	conjunction_negative	15
4706	6	1085.1	conjunction_negative	5
4707	6	2031.1	conjunction_negative	15
4708	6	903.2	conjunction_negative	15
4709	6	1389.3	conjunction_negative	30
4710	6	703.7	conjunction_negative	5
4711	6	637.8	conjunction_negative	5
4712	6	1646.0	conjunction_negative	30
4713	6	694.8	conjunction_negative	5
4714	6	613.4	conjunction_negative	5
4715	6	662.6	conjunction_negative	5
4716	6	630.5	conjunction_negative	5
4717	6	810.4	conjunction_negative	1
4718	6	923.7	conjunction_negative	5
4719	6	1735.4	conjunction_negative	15
4720	6	1260.0	conjunction_negative	5
4721	6	2435.8	conjunction_negative	5
4722	6	2079.1	conjunction_negative	30
4723	6	910.7	conjunction_negative	5
4724	6	1972.1	conjunction_negative	30
4725	6	1759.4	conjunction_negative	30
4726	6	798.4	conjunction_negative	1
4727	6	783.9	conjunction_negative	5
4728	6	1623.7	conjunction_negative	15
4729	6	2470.1	conjunction_negative	1
4730	6	1340.3	conjunction_negative	15
4731	6	1525.8	conjunction_negative	15
4732	6	755.0	conjunction_negative	5
4733	6	625.8	conjunction_negative	1
4734	6	1959.8	conjunction_negative	15
4735	6	1585.9	conjunction_negative	30
4736	6	1031.6	conjunction_negative	1
4737	6	2248.2	conjunction_negative	15
4738	6	1432.0	conjunction_negative	15
4739	6	904.3	conjunction_negative	15
4740	6	813.5	conjunction_negative	15
4741	6	1206.5	conjunction_negative	15
4742	6	1917.7	conjunction_negative	5
4743	6	1867.1	conjunction_negative	15
4744	6	826.1	conjunction_negative	1
4745	6	767.7	conjunction_negative	5
4746	6	660.0	conjunction_negative	1
4747	6	864.1	conjunction_negative	5
4748	6	711.5	conjunction_negative	1
4749	6	876.7	conjunction_negative	5
4750	6	707.8	conjunction_negative	5
4751	6	1659.6	conjunction_negative	5
4752	6	669.6	conjunction_negative	1
4753	6	901.3	conjunction_negative	1
4754	6	1473.1	conjunction_negative	30
4755	6	1408.5	conjunction_negative	15
4756	6	811.9	conjunction_negative	5
4757	6	2181.5	conjunction_negative	30
4758	6	1992.0	conjunction_negative	30
4759	6	1488.3	conjunction_negative	15
4760	6	919.5	conjunction_negative	15
4761	6	748.9	conjunction_negative	5
4762	6	808.7	conjunction_negative	5
4763	6	1138.4	conjunction_negative	5
4764	6	1107.0	conjunction_negative	1
4765	6	928.8	conjunction_negative	1
4766	6	2310.3	conjunction_negative	30
4767	6	915.8	conjunction_negative	15
4768	6	1784.9	conjunction_negative	30
4769	6	715.6	conjunction_negative	15
4770	6	760.8	conjunction_negative	1
4771	6	1604.4	conjunction_negative	30
4772	6	862.6	conjunction_negative	1
4773	6	1510.0	conjunction_negative	30
4774	6	884.1	conjunction_negative	30
4775	6	906.8	conjunction_negative	30
4776	6	640.5	conjunction_negative	30
4777	6	865.2	conjunction_negative	1
4778	7	1602.2	conjunction_negative	15
4779	7	1476.8	conjunction_negative	1
4780	7	931.7	conjunction_negative	5
4781	7	1430.4	conjunction_negative	5
4782	7	812.6	conjunction_negative	1
4783	7	753.9	conjunction_negative	5
4784	7	1057.3	conjunction_negative	5
4785	7	834.1	conjunction_negative	5
4786	7	985.4	conjunction_negative	1
4787	7	1285.5	conjunction_negative	15
4788	7	1740.3	conjunction_negative	15
4789	7	2528.7	conjunction_negative	30
4790	7	773.8	conjunction_negative	1
4791	7	849.2	conjunction_negative	1
4792	7	1384.8	conjunction_negative	30
4793	7	775.0	conjunction_negative	1
4794	7	765.3	conjunction_negative	5
4795	7	1912.7	conjunction_negative	30
4796	7	1576.1	conjunction_negative	30
4797	7	2282.7	conjunction_negative	30
4798	7	777.2	conjunction_negative	5
4799	7	1356.3	conjunction_negative	15
4800	7	1440.1	conjunction_negative	30
4801	7	756.1	conjunction_negative	5
4802	7	1248.0	conjunction_negative	5
4803	7	727.8	conjunction_negative	5
4804	7	629.1	conjunction_negative	5
4805	7	2614.1	conjunction_negative	30
4806	7	846.0	conjunction_negative	1
4807	7	966.6	conjunction_negative	5
4808	7	1886.3	conjunction_negative	30
4809	7	877.0	conjunction_negative	5
4810	7	660.3	conjunction_negative	5
4811	7	676.1	conjunction_negative	1
4812	7	1459.0	conjunction_negative	30
4813	7	1458.9	conjunction_negative	30
4814	7	1459.0	conjunction_negative	30
4815	7	1106.8	conjunction_negative	15
4816	7	1904.6	conjunction_negative	30
4817	7	958.4	conjunction_negative	15
4818	7	962.4	conjunction_negative	30
4819	7	869.9	conjunction_negative	5
4820	7	877.2	conjunction_negative	15
4821	7	712.8	conjunction_negative	1
4822	7	965.4	conjunction_negative	15
4823	7	1016.7	conjunction_negative	15
4824	7	891.5	conjunction_negative	15
4825	7	1041.9	conjunction_negative	15
4826	7	690.5	conjunction_negative	1
4827	7	533.6	conjunction_negative	1
4828	7	650.3	conjunction_negative	1
4829	7	553.9	conjunction_negative	1
4830	7	662.9	conjunction_negative	15
4831	7	598.9	conjunction_negative	1
4832	7	631.9	conjunction_negative	1
4833	7	1416.5	conjunction_negative	15
4834	7	1193.5	conjunction_negative	15
4835	7	724.2	conjunction_negative	1
4836	7	1202.9	conjunction_negative	15
4837	7	2023.9	conjunction_negative	15
4838	7	1119.3	conjunction_negative	5
4839	7	815.8	conjunction_negative	5
4840	7	1483.1	conjunction_negative	30
4841	7	729.3	conjunction_negative	5
4842	7	695.0	conjunction_negative	1
4843	7	1122.9	conjunction_negative	30
4844	7	1104.1	conjunction_negative	15
4845	7	1752.3	conjunction_negative	15
4846	7	1250.6	conjunction_negative	30
4847	7	810.2	conjunction_negative	1
4848	7	722.5	conjunction_negative	5
4849	7	671.7	conjunction_negative	30
4850	7	702.6	conjunction_negative	1
4851	7	684.6	conjunction_negative	30
4852	7	1929.3	conjunction_negative	30
4853	7	1990.5	conjunction_negative	30
4854	7	1014.8	conjunction_negative	15
4855	7	680.0	conjunction_negative	5
4856	7	768.2	conjunction_negative	5
4857	7	684.6	conjunction_negative	1
4858	7	1965.0	conjunction_negative	30
4859	7	1000.2	conjunction_negative	1
4860	7	712.2	conjunction_negative	5
4861	7	1031.6	conjunction_negative	1
4862	7	1080.1	conjunction_negative	1
4863	7	630.1	conjunction_negative	1
4864	7	2218.8	conjunction_negative	30
4865	7	1502.6	conjunction_negative	15
4866	7	2044.2	conjunction_negative	15
4867	7	1229.9	conjunction_negative	15
4868	7	1566.9	conjunction_negative	15
4869	7	789.1	conjunction_negative	5
4870	7	709.0	conjunction_negative	5
4871	7	562.5	conjunction_negative	1
4872	7	1190.8	conjunction_negative	15
